Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
[57]     0.0    0.00    0.00       9         std::vector<Point, std::allocator<Point> >::_M_check_len(unsigned long, char const*) const [57]
                0.00    0.00      36/52          std::vector<Point, std::allocator<Point> >::size() const [17]
                0.00    0.00      18/18          std::vector<Point, std::allocator<Point> >::max_size() const [34]
                0.00    0.00       9/10          unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [56]
-----------------------------------------------
                0.00    0.00       2/9           std::_Deque_iterator<Point, Point&, Point*>::_M_set_node(Point**) [124]
                0.00    0.00       2/9           std::_Deque_iterator<Point, Point&, Point*>::operator+=(long) [127]
                0.00    0.00       5/9           std::operator-(std::_Deque_iterator<Point, Point&, Point*> const&, std::_Deque_iterator<Point, Point&, Point*> const&) [76]
[58]     0.0    0.00    0.00       9         std::_Deque_iterator<Point, Point&, Point*>::_S_buffer_size() [58]
                0.00    0.00       9/13          std::__deque_buf_size(unsigned long) [46]
-----------------------------------------------
                0.00    0.00       3/9           bool __gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_deque()::{lambda(Point const&, Point const&)#1}>::operator()<__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > > >(__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >) [96]
                0.00    0.00       6/9           bool __gnu_cxx::__ops::_Val_comp_iter<Convex::findConvexHull_using_deque()::{lambda(Point const&, Point const&)#1}>::operator()<Point, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > > >(Point&, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >) [66]
[59]     0.0    0.00    0.00       9         Convex::findConvexHull_using_deque()::{lambda(Point const&, Point const&)#1}::operator()(Point const&, Point const&) const [59]
                0.00    0.00      12/24          Convex::calculate_distance(Point, Point) [26]
                0.00    0.00       9/22          Convex::orientation(Point, Point, Point) [28]
-----------------------------------------------
                0.00    0.00       3/9           bool __gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_vector()::{lambda(Point const&, Point const&)#1}>::operator()<__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > > >(__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >) [98]
                0.00    0.00       6/9           bool __gnu_cxx::__ops::_Val_comp_iter<Convex::findConvexHull_using_vector()::{lambda(Point const&, Point const&)#1}>::operator()<Point, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > > >(Point&, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >) [67]
[60]     0.0    0.00    0.00       9         Convex::findConvexHull_using_vector()::{lambda(Point const&, Point const&)#1}::operator()(Point const&, Point const&) const [60]
                0.00    0.00      12/24          Convex::calculate_distance(Point, Point) [26]
                0.00    0.00       9/22          Convex::orientation(Point, Point, Point) [28]
-----------------------------------------------
                0.00    0.00       8/8           main [11]
[61]     0.0    0.00    0.00       8         Convex::add_vx(float, float) [61]
                0.00    0.00       8/8           std::vector<Point, std::allocator<Point> >::push_back(Point&&) [63]
-----------------------------------------------
                0.00    0.00       8/8           std::vector<Point, std::allocator<Point> >::push_back(Point&&) [63]
[62]     0.0    0.00    0.00       8         Point& std::vector<Point, std::allocator<Point> >::emplace_back<Point>(Point&&) [62]
                0.00    0.00      12/30          Point&& std::forward<Point>(std::remove_reference<Point>::type&) [23]
                0.00    0.00       8/10          std::vector<Point, std::allocator<Point> >::back() [55]
                0.00    0.00       6/23          std::vector<Point, std::allocator<Point> >::end() [27]
                0.00    0.00       6/6           void std::vector<Point, std::allocator<Point> >::_M_realloc_insert<Point>(__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, Point&&) [71]
                0.00    0.00       2/16          operator new(unsigned long, void*) [40]
-----------------------------------------------
                0.00    0.00       8/8           Convex::add_vx(float, float) [61]
[63]     0.0    0.00    0.00       8         std::vector<Point, std::allocator<Point> >::push_back(Point&&) [63]
                0.00    0.00       8/26          std::remove_reference<Point&>::type&& std::move<Point&>(Point&) [25]
                0.00    0.00       8/8           Point& std::vector<Point, std::allocator<Point> >::emplace_back<Point>(Point&&) [62]
-----------------------------------------------
                0.00    0.00       7/7           void std::_Destroy<Point*>(Point*, Point*) [65]
[64]     0.0    0.00    0.00       7         void std::_Destroy_aux<true>::__destroy<Point*>(Point*, Point*) [64]
-----------------------------------------------
                0.00    0.00       1/7           void std::vector<Point, std::allocator<Point> >::_M_assign_aux<std::_Deque_iterator<Point, Point&, Point*> >(std::_Deque_iterator<Point, Point&, Point*>, std::_Deque_iterator<Point, Point&, Point*>, std::forward_iterator_tag) [183]
                0.00    0.00       6/7           std::vector<Point, std::allocator<Point> >::~vector() [72]
[65]     0.0    0.00    0.00       7         void std::_Destroy<Point*>(Point*, Point*) [65]
                0.00    0.00       7/7           void std::_Destroy_aux<true>::__destroy<Point*>(Point*, Point*) [64]
-----------------------------------------------
                0.00    0.00       6/6           void std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__ops::_Val_comp_iter<Convex::findConvexHull_using_deque()::{lambda(Point const&, Point const&)#1}> >(__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__ops::_Val_comp_iter<Convex::findConvexHull_using_deque()::{lambda(Point const&, Point const&)#1}>) [103]
[66]     0.0    0.00    0.00       6         bool __gnu_cxx::__ops::_Val_comp_iter<Convex::findConvexHull_using_deque()::{lambda(Point const&, Point const&)#1}>::operator()<Point, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > > >(Point&, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >) [66]
                0.00    0.00       6/72          __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >::operator*() const [15]
                0.00    0.00       6/9           Convex::findConvexHull_using_deque()::{lambda(Point const&, Point const&)#1}::operator()(Point const&, Point const&) const [59]
-----------------------------------------------
                0.00    0.00       6/6           void std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__ops::_Val_comp_iter<Convex::findConvexHull_using_vector()::{lambda(Point const&, Point const&)#1}> >(__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__ops::_Val_comp_iter<Convex::findConvexHull_using_vector()::{lambda(Point const&, Point const&)#1}>) [104]
[67]     0.0    0.00    0.00       6         bool __gnu_cxx::__ops::_Val_comp_iter<Convex::findConvexHull_using_vector()::{lambda(Point const&, Point const&)#1}>::operator()<Point, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > > >(Point&, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >) [67]
                0.00    0.00       6/72          __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >::operator*() const [15]
                0.00    0.00       6/9           Convex::findConvexHull_using_vector()::{lambda(Point const&, Point const&)#1}::operator()(Point const&, Point const&) const [60]
-----------------------------------------------
                0.00    0.00       6/6           std::_Vector_base<Point, std::allocator<Point> >::~_Vector_base() [70]
[68]     0.0    0.00    0.00       6         std::_Vector_base<Point, std::allocator<Point> >::_Vector_impl::~_Vector_impl() [68]
                0.00    0.00       6/10          std::__new_allocator<Point>::~__new_allocator() [54]
-----------------------------------------------
                0.00    0.00       2/6           std::_Vector_base<Point, std::allocator<Point> >::_Vector_impl::_Vector_impl(std::allocator<Point> const&) [121]
                0.00    0.00       4/6           std::_Vector_base<Point, std::allocator<Point> >::_Vector_impl::_Vector_impl() [82]
[69]     0.0    0.00    0.00       6         std::_Vector_base<Point, std::allocator<Point> >::_Vector_impl_data::_Vector_impl_data() [69]
-----------------------------------------------
                0.00    0.00       6/6           std::vector<Point, std::allocator<Point> >::~vector() [72]
[70]     0.0    0.00    0.00       6         std::_Vector_base<Point, std::allocator<Point> >::~_Vector_base() [70]
                0.00    0.00       6/16          std::_Vector_base<Point, std::allocator<Point> >::_M_deallocate(Point*, unsigned long) [39]
                0.00    0.00       6/6           std::_Vector_base<Point, std::allocator<Point> >::_Vector_impl::~_Vector_impl() [68]
-----------------------------------------------
                0.00    0.00       6/6           Point& std::vector<Point, std::allocator<Point> >::emplace_back<Point>(Point&&) [62]
[71]     0.0    0.00    0.00       6         void std::vector<Point, std::allocator<Point> >::_M_realloc_insert<Point>(__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, Point&&) [71]
                0.00    0.00      18/30          Point&& std::forward<Point>(std::remove_reference<Point>::type&) [23]
                0.00    0.00      12/29          std::_Vector_base<Point, std::allocator<Point> >::_M_get_Tp_allocator() [24]
                0.00    0.00      12/92          __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >::base() const [14]
                0.00    0.00      12/18          std::vector<Point, std::allocator<Point> >::_S_relocate(Point*, Point*, Point*, std::allocator<Point>&) [35]
                0.00    0.00       6/9           std::vector<Point, std::allocator<Point> >::_M_check_len(unsigned long, char const*) const [57]
                0.00    0.00       6/13          std::vector<Point, std::allocator<Point> >::begin() [45]
                0.00    0.00       6/15          __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >::difference_type __gnu_cxx::operator-<Point*, std::vector<Point, std::allocator<Point> > >(__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > > const&, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > > const&) [41]
                0.00    0.00       6/12          std::_Vector_base<Point, std::allocator<Point> >::_M_allocate(unsigned long) [50]
                0.00    0.00       6/16          operator new(unsigned long, void*) [40]
                0.00    0.00       6/16          std::_Vector_base<Point, std::allocator<Point> >::_M_deallocate(Point*, unsigned long) [39]
-----------------------------------------------
                0.00    0.00       2/6           main [11]
                0.00    0.00       4/6           Convex::~Convex() [111]
[72]     0.0    0.00    0.00       6         std::vector<Point, std::allocator<Point> >::~vector() [72]
                0.00    0.00       6/29          std::_Vector_base<Point, std::allocator<Point> >::_M_get_Tp_allocator() [24]
                0.00    0.00       6/7           void std::_Destroy<Point*>(Point*, Point*) [65]
                0.00    0.00       6/6           std::_Vector_base<Point, std::allocator<Point> >::~_Vector_base() [70]
